Date,Close,Volume,MA_14,RSI_14,ATR_14,FGI,cluster
2018-03-01,872.2000122070312,1868519936,883.4850725446429,41.719421101482645,50.92599487304688,38,0
2018-03-02,856.85302734375,1894419968,877.2452872140067,39.05972744273976,50.34020996093752,47,0
2018-03-03,857.2249755859375,1699369984,868.896000453404,34.191748817389495,48.72635759626117,56,0
2018-03-04,866.677978515625,1697939968,864.8072117396763,41.29968448171773,45.88221522739956,44,0
2018-03-05,853.6840209960938,1898489984,858.3657139369419,35.99765958749376,44.46628679547992,55,0
2018-03-06,816.9509887695312,1943069952,852.7642865862165,37.362217976075,42.43592616489956,59,0
2018-03-07,752.8309936523438,2175419904,845.8257141113281,35.23618694584982,43.66792515345982,37,0
2018-03-08,704.5960083007812,1891640064,838.0936453683036,34.08520322705289,43.97792707170759,39,0
2018-03-09,728.916015625,2233019904,828.4312874930246,28.3953796816966,43.22950090680804,37,0
2018-03-10,686.8900146484375,1532960000,817.4580732073102,26.823004912028424,43.54057094029018,39,0
2018-03-11,723.3389892578125,1562680064,808.7815726143973,33.294732846635924,46.179356166294646,40,0
2018-03-12,699.8309936523438,1764999936,796.6755719866071,26.627664882503097,47.69170706612723,41,0
2018-03-13,690.8270263671875,1425959936,783.2871442522321,24.15560510703389,47.850494384765625,41,0
2018-03-14,614.291015625,1810560000,766.0794328962054,21.05152912833553,53.11478533063616,40,0
2018-03-15,611.3040161132812,1770460032,747.4440046037946,17.557017260238794,54.02399989536831,32,0
2018-03-16,601.666015625,1417350016,729.2163609095982,17.809890847318357,54.834716796875,33,0
2018-03-17,552.7789916992188,1267810048,707.470219203404,15.784124656660907,58.17814418247768,31,0
2018-03-18,538.6439819335938,2685499904,684.0392194475446,13.517075636316932,62.822501046316965,29,0
2018-03-19,556.7260131835938,2046790016,662.8279331752232,17.342851197787652,64.43514578683036,29,0
2018-03-20,557.1749877929688,1833680000,644.2725045340402,18.9542402612408,64.57800728934151,37,0
2018-03-21,561.7319946289062,1781270016,630.622576032366,23.370668667984845,60.29050554547991,36,0
2018-03-22,539.7020263671875,1523459968,618.8444344656808,25.211961796504568,58.63900320870536,36,0
2018-03-23,539.6190185546875,1596349952,605.32322038923,19.306936376141792,54.875501360212056,28,0
2018-03-24,526.4390258789062,1300009984,593.8624354771206,21.299345355421067,51.58735874720982,32,0
2018-03-25,524.2869873046875,1151170048,579.6444353376116,9.414915964295034,48.191214425223215,30,0
2018-03-26,489.9509887695313,1638880000,564.6530064174107,9.016781471874438,47.95500401088169,31,0
2018-03-27,450.1159973144531,1617939968,547.4593614850726,8.047770834452493,48.67664664132254,24,0
2018-03-28,446.2789916992188,1514179968,535.458502633231,10.779318813070702,42.4385027204241,24,0
2018-03-29,385.9679870605469,1970230016,519.3630719866071,8.503494529053754,44.14485822405134,18,0
2018-03-30,394.6449890136719,1878130048,504.5758558000837,11.74085776224628,44.57271248953682,12,0
2018-03-31,396.4570007324219,1323920000,493.4099993024553,15.0248884896522,42.1055690220424,16,0
2018-04-01,379.6069946289063,1256930048,482.0502144949777,14.84454307358456,38.10785784040177,16,0
2018-04-02,386.4249877929688,1102259968,469.8858555385045,10.381658925348262,36.57935878208704,11,0
2018-04-03,416.89300537109375,1363399936,459.865713936942,21.36471779599101,35.832924979073645,22,0
2018-04-04,380.5429992675781,1287730048,446.92364283970426,17.26356486992711,36.05628313337053,22,0
2018-04-05,383.2319946289063,1210680064,435.7472120012556,19.6054381925491,33.443640572684146,17,0
2018-04-06,370.2850036621094,967105984,423.6519252232143,18.672254926548234,32.72392708914621,19,0
2018-04-07,385.3139953613281,951475008,413.5715659005301,24.06848624493708,32.99685450962612,20,0
2018-04-08,400.5079956054688,948488000,404.73020935058594,28.29604017340096,32.79071262904576,17,0
2018-04-09,398.5260009765625,1478390016,398.1998530796596,31.91745542279446,31.55514090401786,21,0
2018-04-10,414.2430114746094,1196000000,395.6374969482422,42.15654534244711,30.16378348214287,18,0
2018-04-11,430.5400085449219,1439040000,394.5132838657924,46.73656040737515,29.929425920758938,20,0
2018-04-12,492.9410095214844,2519360000,402.15421404157365,71.99000425836559,30.689784458705365,18,3
2018-04-13,492.7349853515625,2419249920,409.160642351423,70.89154445099761,30.869426182338177,23,3
2018-04-17,502.8940124511719,1760359936,442.57771737234935,67.43826394634266,30.021645682198663,26,3
2018-04-18,524.7890014648438,1762940032,452.8810032435826,81.06981618228505,28.59564426967076,24,3
2018-04-19,567.8889770507812,2256869888,466.07078770228793,83.87666574475205,30.5047127859933,25,3
2018-04-20,615.718017578125,2849469952,483.6017172677176,89.91753282431834,33.37242780412946,26,3
2018-04-21,605.39501953125,2612460032,499.32179042271207,86.35070178443486,34.8163582938058,32,3
2018-04-22,621.8599853515625,2426269952,515.1326468331473,86.40776874468057,36.93221609933035,31,3
2018-04-23,642.5479736328125,2386830080,532.5627877371652,87.80987968342282,36.005360194614944,28,3
2018-04-24,708.1580200195312,3581860096,553.5567169189453,89.44224665756792,39.170933314732125,29,3
2018-04-25,615.416015625,4216140032,566.7621459960938,70.58596573904123,45.59072222028458,64,3
2018-04-26,662.8090209960938,2984009984,578.8955753871372,69.56887090413156,44.41422162737164,47,3
2018-04-27,647.031982421875,2598129920,589.9167894635882,67.15947397022535,43.98743765694754,55,3
2018-04-28,683.677978515625,2496659968,602.9310738699777,69.0785284560863,45.63393947056362,54,3
2018-04-29,688.8809814453125,2740559872,614.1581420898438,67.36864390604225,45.42100742885045,61,3
2018-04-30,669.9240112304688,2853100032,625.4993569510324,67.60741790449458,45.01922171456473,59,3
2018-05-01,673.6129760742188,2678960128,637.6935686383929,69.125304318008,46.5475093296596,56,3
2018-05-02,687.1489868164062,2822269952,649.2907104492188,68.53602199929092,46.49208286830357,52,3
2018-05-03,779.5430297851562,4210939904,664.4088570731027,71.71915354588634,50.286586216517854,55,3
2018-05-04,785.6240234375,3533410048,676.5450003487723,69.06896403383523,49.04958234514509,56,3
2018-05-05,816.1199951171875,3035040000,691.5967843191964,72.6256584179724,49.04101126534598,63,3
2018-05-06,792.3109741210938,3105570048,703.7718549455915,68.01727282545484,50.70358276367188,67,3
2018-05-07,753.7249755859375,4316120064,711.7130693708148,61.32335341401912,54.983224051339285,56,3
2018-05-08,752.8569946289062,2920489984,714.9058532714844,55.24417957849957,53.539864676339285,62,3
2018-05-09,752.2750244140625,2877870080,724.6814967564175,70.48683480084362,48.762076241629465,53,3
2018-05-10,727.2769775390625,2748950016,729.2863507952009,60.34393505973325,47.39850289481027,63,3
2018-05-11,679.5859985351562,3290080000,731.6116376604352,54.7380799798454,49.492501395089285,41,0
2018-05-12,686.0479736328125,2668480000,731.7809230259487,50.37816826705633,49.53171648297991,44,0
2018-05-13,733.4959716796875,2362500096,734.9677080426898,56.27325311958256,52.29957798549107,40,3
2018-05-14,730.5490112304688,3005110016,739.2980651855469,58.92628624506452,53.58929007393973,40,3
2018-05-15,708.8709716796875,2523069952,741.8164934430804,54.93014026568121,53.674573625837056,40,0
2018-05-16,707.0499877929688,2476130048,743.2379935128348,52.87702330821415,54.12007359095982,32,0
2018-05-17,672.656982421875,2350619904,735.603275844029,31.43436471452074,50.70928955078125,31,0
2018-05-18,694.3670043945312,2305740032,729.0849173409598,34.96534746155902,50.002720424107146,37,0
2018-05-19,696.530029296875,2021549952,720.5427769252232,28.26869788889293,48.97193254743304,31,0
2018-05-20,715.3690185546875,2156910080,715.0469229561942,35.761297229307345,46.17978777204241,32,0
2018-05-21,699.2219848632812,2005170048,711.1538521902902,39.00027272142726,41.980072021484375,41,0
2018-05-22,647.7410278320312,2230469888,703.6455688476562,32.3843725771378,42.75364467075893,30,0
2018-05-23,583.5850219726562,2995429888,691.5962829589844,26.696028467129523,45.4412841796875,26,0
2018-05-24,601.7550048828125,2791099904,682.6304277692523,32.32612405243263,46.40757097516741,27,0
2018-05-25,586.7340087890625,2110919936,675.9981427873884,35.60148413972841,44.5797119140625,25,0
2018-05-26,587.280029296875,1694300032,668.9432896205357,34.39783611756884,42.81670706612723,23,0
2018-05-27,572.6680297851562,1788790016,657.4555794852121,21.653683325232866,40.06448800223215,19,0
2018-05-28,516.0360107421875,2356900096,642.1332223074777,18.20796370119703,41.28727504185268,22,0
2018-05-29,565.3880004882812,2330820096,631.8844386509487,30.347115342011563,42.58520071847098,16,0
2018-05-30,559.5900268554688,2053970048,621.35158429827,30.020059463872457,43.30276925223215,38,0
2018-05-31,577.64501953125,1985040000,614.5650155203683,36.53008077403518,41.765127999441965,25,0
2018-06-01,580.0430297851562,1945890048,606.3990173339844,32.853289695554736,41.065560477120535,24,0
2018-06-02,591.8079833984375,1880390016,598.9188711983817,34.73314597743614,40.42041887555804,27,0
2018-06-03,618.3289794921875,1832550016,591.9874398367746,36.16298997722239,40.57542201450893,40,0
2018-06-04,592.9849853515625,1903430016,584.3990827287946,35.23874719567176,41.49670846121652,41,0
2018-06-05,609.302978515625,1844269952,581.6535077776227,44.08077016561313,39.596566336495535,26,0
2018-06-06,607.1240234375,1756530048,583.3348650251116,54.48002035195405,35.065355573381694,42,0
2018-06-07,605.18701171875,1880140032,583.5800083705357,50.696209835143264,32.268140520368306,38,0
2018-06-08,601.0770263671875,1637779968,584.604509626116,53.04436190124802,30.24356951032366,40,0
2018-06-09,597.56201171875,1519309952,585.3389369419643,52.15522755907365,29.412000383649552,39,0
2018-06-10,526.47900390625,2234880000,582.0397208077567,42.17153457209046,33.56993103027344,24,0
2018-06-11,533.2839965820312,1982119936,583.2717197963169,53.517414744785135,30.576501028878347,15,0
2018-06-12,496.8429870605469,1932760064,578.3756474086216,35.24446960689856,29.96879141671317,19,0
2018-06-13,477.4939880371094,2080130048,572.5116446358817,33.301589181513606,30.339937482561385,19,0
2018-06-14,519.7420043945312,2458650112,568.375714983259,39.27773327196957,32.31186131068638,17,0
2018-06-15,491.0039978027344,1808269952,562.0157841273716,34.97753502175341,33.1981440952846,26,0
2018-06-16,499.6419982910156,1314109952,555.4324994768415,34.2841373964464,32.81364222935267,22,0
2018-06-17,500.447998046875,1264870016,547.012429373605,27.96707659312328,31.08071027483258,23,0
2018-06-18,518.8909912109375,1513869952,541.7200012207031,35.784505908192216,30.226996285574767,27,0
2018-06-19,537.9569702148438,1726569984,536.6238577706473,36.45455689493302,29.919352940150663,32,0
2018-06-20,536.2680053710938,1596290048,531.5627136230469,36.52250878778795,30.376423427036823,34,0
2018-06-21,527.3670043945312,1462070016,526.0041416713169,35.57991344349274,30.73406764439173,37,0
2018-06-22,465.8169860839844,2226030080,516.3427102225168,29.33522590208232,34.824927193777896,28,0
2018-06-23,474.5199890136719,1651379968,507.5539943150112,31.49521357945057,35.23314121791294,17,0
2018-06-24,457.6719970703125,2490579968,502.6392081124442,37.63464590282899,32.605784824916284,15,0
2018-06-25,460.30999755859375,4007950080,497.4267796107701,36.68639422239623,32.595714024135034,16,0
2018-06-26,432.7720031738281,1356560000,492.8502807617188,37.91820038169565,31.218641008649545,21,0
2018-06-27,442.364990234375,1368940032,490.341066632952,43.12272095551716,29.540285382952,18,0
2018-06-28,422.364990234375,1360790016,483.3855656215123,29.117173153016594,27.2442866734096,20,0
2018-06-29,436.0090026855469,1564499968,479.4573516845703,37.38976304670629,27.245001656668524,16,0
2018-06-30,455.1799926757813,1475939968,476.281494140625,40.27472369762239,27.84614562988281,22,0
2018-07-01,453.9179992675781,1511730048,472.95792279924666,39.84264881031294,27.971932547433035,27,0
2018-07-02,475.3469848632813,1625789952,469.8476366315569,40.61680692737897,28.278289794921875,27,0
2018-07-03,464.1950073242188,1683939968,464.5789249965123,33.543939075389986,27.9376460484096,31,0
2018-07-04,467.3179931640625,1549769984,459.6539241245815,34.71526959014116,28.26657540457589,33,0
2018-07-05,474.4119873046875,1828610048,455.8714229038784,38.16620869940481,28.20500401088169,37,0
2018-07-06,474.0119934082031,1627609984,456.456780569894,52.52006884500677,24.74407741001674,34,0
2018-07-07,491.6600036621094,1358360064,457.6810673304967,54.99592600631202,25.321792602539062,34,0
2018-07-08,489.1189880371094,1344560000,459.92728097098217,60.00012810039343,22.885506766183035,38,3
2018-07-09,476.6820068359375,1533799936,461.0967102050781,54.90086240444983,22.473292759486604,39,0
2018-07-10,434.4240112304688,1789069952,461.2147107805525,50.45446783531665,23.61022077287946,37,0
2018-07-11,446.51800537109375,1422470016,461.5113547188895,51.12698754471975,23.49629211425781,29,0
2018-07-12,430.0740051269531,1495440000,462.06199863978793,52.13313388763565,23.4800785609654,33,0
2018-07-13,434.0270080566406,1489670016,461.92042759486606,49.4204894707293,21.94029235839844,29,0
2018-07-14,436.08599853515625,1235820032,460.5565708705357,43.796378041070845,20.881149291992184,29,0
2018-07-15,449.8500061035156,1350160000,460.2659999302455,48.77761642355325,21.54729352678571,32,0
2018-07-16,480.6579895019531,1858680064,460.6453574044364,51.51074005610965,21.678791591099326,36,0
2018-07-17,501.00201416015625,2288100096,463.27442932128906,59.94961555836184,23.006862095424104,39,3
2018-07-18,480.5130004882813,2371559936,464.2169298444476,53.26071545786699,23.922788347516736,42,0
2018-07-19,469.6189880371094,2068739968,463.8745727539063,48.83740142040193,23.88721575055803,44,0
2018-07-20,450.697998046875,1821350016,462.2092873709543,44.81113333042629,24.16499982561384,47,0
2018-07-21,462.4360046386719,1504310016,460.1218588692802,43.32004613965449,23.98521423339844,43,0
2018-07-22,459.6570129394531,1338589952,458.01743207659047,43.27296859552689,23.84214346749442,46,0
2018-07-23,450.8529968261719,1596999936,456.1725027901786,44.0029889930741,24.153642926897327,44,0
2018-07-24,479.37298583984375,2287520000,459.3831438337053,61.14744966615655,23.169285365513392,49,3
2018-07-25,472.4930114746094,1930780032,461.2385014125279,56.61288249916052,23.068213326590403,54,3
2018-07-26,464.0369873046875,1621560064,463.6644287109375,59.01309844346752,22.965641566685264,53,3
2018-07-27,469.6659851074219,1734259968,466.2100699288504,59.37448323937589,23.15435573032924,47,3
2018-07-28,466.8980102539063,1531890048,468.4109279087612,58.07468020316262,23.200426374162948,54,3
2018-07-29,466.6650085449219,1631910016,469.6119995117188,54.74295323758719,22.31213814871652,54,3
2018-07-30,457.08099365234375,2141590000,467.92792837960377,42.44516081967704,21.272925240652903,53,0
2018-07-31,433.8670043945313,1820680000,463.132570539202,28.87627157378442,20.33978271484375,48,0
2018-08-01,420.74700927734375,1888060000,458.8635711669922,30.280454046207723,19.333999633789062,39,0
2018-08-02,412.6210021972656,1569300000,454.79228646414623,30.84384282127442,19.093072073800226,39,0
2018-08-03,418.2619934082031,1722340000,452.4754289899553,38.030285591629,18.71543012346541,36,0
2018-08-04,407.25201416015625,1466540000,448.5337153843471,29.525684762831048,18.294215611049115,31,0
2018-08-05,410.5159912109375,1396820000,445.0236424037389,31.833120216289544,18.187428065708712,23,0
2018-08-06,406.6579895019531,1384880000,441.86685616629467,33.04143599438471,17.55792890276228,25,0
2018-08-07,380.2149963378906,1828350000,434.7841426304408,11.334655177050664,17.897286551339295,25,0
2018-08-08,356.6130065917969,2016080000,426.5069994245257,10.02702512646185,18.650355747767865,23,0
2018-08-09,365.5880126953125,1616610000,419.4749298095703,16.161043581879127,18.297498430524566,19,0
2018-08-10,334.1759948730469,1699400000,409.7970733642578,10.440864664427709,19.90664236886161,21,0
2018-08-11,322.11199951171875,1790370000,399.4552154541016,9.903281368056485,21.133143833705365,18,0
2018-08-12,319.57000732421875,1625420000,388.9484296526228,9.778228245945172,21.300574166434163,18,0
2018-08-13,286.4949951171875,1751190000,376.7637154715402,8.665047509858695,22.67957414899555,21,0
2018-08-14,278.9320068359375,2137850000,365.6969299316406,9.376218254956385,23.039860316685274,16,0
2018-08-15,282.364013671875,1878150000,355.8124302455357,11.774122628066053,23.015930175781257,18,0
2018-08-16,288.0459899902344,1552970000,346.9142150878906,15.117335908325714,23.217572893415177,21,0
2018-08-17,315.72900390625,1995460000,339.5904301234654,24.44405296905433,23.802215576171875,19,0
2018-08-18,295.81201171875,1764020000,331.63042994907926,23.4048593445752,25.05114528111049,24,0
2018-08-19,300.8340148925781,1447910000,323.79600306919644,24.04222510958205,25.371287754603788,27,0
2018-08-20,274.31500244140625,1413790000,314.34293256487166,21.713242965091027,26.77386038643973,26,0
2018-08-21,281.9440002441406,1164120000,307.3235757010324,27.15871035617484,25.15321786063058,19,0
2018-08-22,271.34100341796875,1507660000,301.2327183314732,28.90539231221849,25.549719674246653,21,0
2018-08-23,277.10400390625,1271160000,294.9124319893973,27.757331055247263,24.915719168526785,18,0
2018-08-24,282.9670104980469,1450170000,291.254647391183,35.2301937730809,22.91450500488281,19,0
2018-08-25,279.64599609375,1208360000,288.2213614327567,37.10134013784021,21.433648245675226,22,0
2018-08-26,275.1969909667969,1206650000,285.0518602643694,36.67645243954937,21.234647478376115,19,0
2018-08-27,285.6029968261719,1406790000,284.98814610072543,49.68995976233749,19.33007594517299,18,0
2018-08-28,296.4989929199219,1513350000,286.24293082101,55.96765388219141,18.043147495814733,19,0
2018-08-29,289.31201171875,1474460000,286.73921639578685,52.3015761012632,16.980721609933035,19,0
2018-08-30,284.1050109863281,1513100000,286.4577178955078,48.69040032548832,16.872436523437504,22,0
2018-08-31,283.0039978027344,1411910000,284.1202174595424,36.79197339310572,15.244864327566969,17,0
2018-09-01,295.34100341796875,1546630000,284.0865740094866,49.7975081723571,14.119506835937504,21,0
2018-09-02,294.3710021972656,1321050000,283.6249302455357,47.12117908500854,13.547651018415182,18,0
2018-09-03,289.2590026855469,1394490000,284.6923588344029,58.2250870656418,11.926077706473222,19,0
2018-09-04,285.7229919433594,1554870000,284.96228681291853,52.17806714701523,11.546504429408486,26,0
2018-09-05,232.3309936523437,2390390000,282.1758575439453,34.94287555880557,13.21393258231027,17,0
2018-09-06,230.21499633789065,2097310000,278.82664271763394,31.37744187461503,13.62478964669364,14,0
2018-09-07,217.2030029296875,1678260000,274.12921360560824,25.28449799874804,14.151859828404016,17,0
2018-09-08,197.9510040283203,1517200000,268.2938570295061,22.58060584271688,15.727859497070312,18,0
2018-09-09,196.9239959716797,1585980000,262.7029288155692,23.111490286388342,16.596288408551896,13,0
2018-09-10,197.07899475097656,1502960000,256.3797858101981,17.286031013121544,16.62100219726563,15,0
2018-09-11,185.0659942626953,1568900000,248.42028590611048,9.157219197503425,16.912573678152906,18,0
2018-09-12,183.3309936523437,1874850000,240.8502131870815,9.538427696668409,17.308714730399,14,0
2018-09-13,211.35400390625,2330720000,235.6537126813616,26.34591078520617,18.35435703822545,20,0
2018-09-14,211.74899291992188,2232190000,230.5640694754464,26.72546163627237,19.20328630719867,23,0
2018-09-15,223.07400512695312,1670490000,225.40214102608817,26.237812828567712,19.12171391078405,24,0
2018-09-16,220.5890045166016,1502260000,220.13199833461212,25.97898496446409,19.421428135463177,28,0
2018-09-17,197.875,2019910000,213.6045695713588,23.307632228112723,20.90671430315292,25,0
2018-09-18,209.9750061035156,1800640000,208.1939991542272,28.928927246389208,21.6280005318778,21,0
2018-09-19,209.968994140625,1733330000,206.59671347481864,41.15133437990582,18.51250021798271,24,0
2018-09-20,224.59100341796875,1782070000,206.19499969482425,47.97500031316636,18.71400015694756,24,0
2018-09-21,246.58399963378903,2836200000,208.29364231654577,59.93641562597757,19.42828587123327,31,0
2018-09-22,240.47999572753903,1921820000,211.3314274379185,65.78690515758356,18.7338572910854,35,3
2018-09-23,244.3300018310547,1693470000,214.71757071358817,67.23603425193015,18.03721509660995,38,3
2018-09-24,228.72999572753903,1748740000,216.9783564976284,60.34582718436567,18.417143685477136,43,3
2018-09-25,218.5050048828125,2120360000,219.3668572562081,61.05955273050149,18.72642844063896,37,3
2018-09-26,215.8470001220703,1756100000,221.6894291469029,60.68901886220437,18.511713300432483,37,3
2018-09-27,228.49400329589844,2030320000,222.91371481759208,56.26809988497097,17.603283473423552,42,3
2018-09-28,222.4019927978516,2018120000,223.6746433803013,53.73996633920479,17.25728280203683,42,0
2018-09-29,231.634994506836,2208720000,224.28614262172155,53.05032672382907,17.32428305489676,37,0
2018-09-30,232.84800720214844,1765560000,225.1617856706892,54.40790348639848,17.080352783203125,34,0
2018-10-01,230.7680053710937,1597500000,227.5112860543388,63.88792179950609,15.526566641671312,35,3
2018-10-02,227.1809997558593,1542080000,228.7402856009347,57.82730576118559,14.662711007254458,33,0
2018-10-03,220.488998413086,1683930000,229.49171447753903,54.51130372967003,14.73378317696707,36,0
2018-10-04,222.218002319336,1479500000,229.3222143990653,48.855867243903774,13.950140816824767,29,0
2018-10-05,227.6009979248047,1547330000,227.9662857055664,39.10188463714997,12.56021227155412,37,0
2018-10-06,225.1199951171875,1505070000,226.86914280482705,40.79909430811111,11.581211635044635,34,0
2018-10-07,226.11900329589844,1470480000,225.56835719517292,38.70552385278557,11.135996137346533,29,0
2018-10-08,229.2550048828125,1470740000,225.6058578491211,50.38515795763634,10.320995875767291,26,0
2018-10-09,227.98199462890625,1405130000,226.2827856881278,58.003800066599126,9.000996180943076,31,0
2018-10-10,225.7689971923828,1384040000,226.9914997645787,58.44309498780505,8.369782584054127,28,0
2018-10-11,189.49899291992188,2167620000,224.2061418805804,26.33253842200064,9.693568638392856,19,0
2018-10-12,196.7270050048828,1487900000,222.3722141810826,34.628896179943084,9.523211887904576,13,0
2018-10-13,199.84100341796875,1167610000,220.10121481759208,29.460730204624667,8.593140738351002,15,0
2018-10-14,195.71499633789065,1169260000,217.4488568987165,26.881754956286628,8.45335606166294,18,0
2018-10-15,209.70399475097656,2865830000,215.9442847115653,38.579483905063306,9.936141967773434,20,0
2018-10-16,210.1199951171875,1532280000,214.7256415230888,40.42044456416282,9.854713439941406,24,0
2018-10-17,207.0829925537109,1444130000,213.7680696759905,42.15050289615576,9.282356262207031,23,0
2018-10-18,203.3520050048828,1365860000,212.42049843924383,39.20660466730659,9.330142429896766,26,0
2018-10-19,203.7270050048828,1264480000,210.715213230678,35.51124925037716,9.00564248221261,24,0
2018-10-20,205.42999267578125,1238780000,209.30878448486328,37.93652823632664,8.966856820242741,21,0
2018-10-21,205.1419982910156,1190300000,207.8104269845145,37.0350656579269,8.978285653250554,21,0
2018-10-22,204.04400634765625,1328980000,206.00964137486048,34.01554573573874,8.788786751883366,27,0
2018-10-23,204.33599853515625,1237490000,204.3206416538784,34.81894974511857,8.751644679478233,24,0
2018-10-24,203.8520050048828,1102220000,202.7551422119141,35.609512225911345,8.661643981933588,23,0
2018-10-25,202.718994140625,1102900000,203.6994280133929,66.11645854818573,6.2204306466238775,25,0
2018-10-26,203.32899475097656,1161310000,204.1709987095424,59.59704086729775,5.687216622488833,29,0
2018-10-27,204.2100067138672,1084810000,204.4830703735352,56.79197545536105,5.547286987304688,33,0
2018-10-28,205.36599731445312,1139140000,205.1724275861468,66.52967034115792,5.248144967215404,35,3
2018-10-29,197.2469940185547,1517230000,204.2826418195452,23.294563145161177,3.9555740356445335,34,0
2018-10-30,197.5559997558593,1363500000,203.38521357945032,22.94105352544417,3.782858712332589,31,0
2018-10-31,197.3809967041016,1442380000,202.6922138759068,26.16682584686616,3.54071480887277,32,0
2018-11-01,198.8719940185547,1336700000,202.37221309116907,37.63383252549444,3.519214085170205,29,0
2018-11-02,200.634994506836,1451870000,202.15135519845143,42.072574373162325,3.49742780412947,36,0
2018-11-03,200.18600463867188,1307150000,201.7767846243722,35.63132368927164,3.3601433890206533,36,0
2018-11-04,207.48599243164065,1749300000,201.944212777274,54.63973884857072,3.9852872576032334,41,0
2018-11-05,209.09100341796875,1613510000,202.3047125680106,59.793529330252426,4.034643990652902,42,3
2018-11-06,218.4519958496093,1856940000,203.31299809047155,70.2606468997973,4.557357788085936,42,3
2018-11-07,217.18299865722656,1927830000,204.26521192278184,68.71226640188007,4.745143345424109,48,3
2018-11-08,212.2310028076172,1769080000,204.94464111328125,62.05883843591175,5.018713814871654,51,3
2018-11-09,210.07400512695312,1554750000,205.4264275687081,58.22823452239532,5.059570312500002,47,3
2018-11-10,212.5330047607422,1377760000,206.0209274291992,59.77681608925925,5.137856619698659,52,3
2018-11-11,211.33999633789065,1501600000,206.44764164515905,57.01140845655608,5.261784144810266,54,3
2018-11-12,210.41799926757807,1452380000,207.388427734375,68.600496228722,4.821498325892855,52,3
2018-11-13,206.8260040283203,1610260000,208.05057089669364,61.98047293286616,5.007856096540174,56,3
2018-11-14,181.39700317382807,2595330000,206.90885707310267,37.50117229419579,7.233142307826447,49,0
2018-11-15,180.8059997558593,2638410000,205.6184289114816,35.671456430431505,7.7785720825195215,28,0
2018-11-16,175.177001953125,2015330000,203.8000008719308,30.975367404497376,8.186429704938604,23,0
2018-11-17,174.00100708007812,1832800000,201.92964390345983,30.642414731464623,8.312642778669073,24,0
2018-11-18,177.06700134277344,1810920000,199.7568588256836,26.010632370704784,7.802998134068074,26,0
2018-11-19,149.1750030517578,2745160000,195.4771445138114,16.597527880797372,9.594569614955349,28,0
2018-11-20,130.33900451660156,3134410000,189.18335941859647,5.571629599253399,10.618498665945864,21,0
2018-11-21,136.7010040283203,2685930000,183.43464551653184,11.401737572667187,11.209642137799936,15,0
