Date,Close,Volume,MA_14,RSI_14,ATR_14,FGI,cluster
2018-04-05,0.1487579941749572,113407000,0.1628270713346344,28.356497183998187,0.0167263565318925,17,0
2018-04-06,0.1444510072469711,51827500,0.1596265009471348,30.769765008439634,0.015768785561834,19,0
2018-04-07,0.1487939953804016,48205400,0.1567402865205492,33.27372325626955,0.0150164291262626,20,0
2018-04-08,0.1565990000963211,51093100,0.1547398577843393,38.70707510126044,0.0151705018111637,17,0
2018-04-09,0.15310600399971,93021904,0.1536898581045014,43.35995543597863,0.0147337157811437,21,0
2018-04-10,0.1563470065593719,55981300,0.1537913584283419,50.70309864172685,0.0139796435832977,18,0
2018-04-11,0.166029006242752,91793296,0.1542178583996636,52.82709767053196,0.0140666429485593,20,0
2018-04-12,0.2122330069541931,488007008,0.1588857876402991,73.57013073115026,0.016573286482266,18,2
2018-04-13,0.200532004237175,230412992,0.1626945734024047,67.77374311887235,0.0170268576060022,23,0
2018-04-17,0.2437240034341812,520975008,0.1832012885383196,69.42142310924571,0.02034285983869,26,2
2018-04-18,0.2603409886360168,181118000,0.1907002159527369,78.68019275514656,0.0199205737028803,24,2
2018-04-19,0.2723580002784729,240910000,0.1995287878172738,82.79454478572394,0.0199943589312689,25,2
2018-04-20,0.3012470006942749,349348992,0.2107285016349383,86.80173365163998,0.0216581427625247,26,2
2018-04-21,0.290580004453659,294632992,0.2208560737115996,82.3192869463897,0.0236029997467994,32,2
2018-04-22,0.2855350077152252,160968000,0.2300657885415213,79.76472082372479,0.0240641417247908,31,2
2018-04-23,0.2884730100631714,127213000,0.2397348604031971,81.32958771273111,0.0231989260230745,28,2
2018-04-24,0.3128750026226043,369016992,0.2509154315505709,82.99521902379232,0.0248320677450725,29,2
2018-04-25,0.2716540098190307,351596000,0.2584600746631622,69.65211492509358,0.0273577123880386,64,2
2018-04-26,0.2942950129508972,220715008,0.2643216465200696,66.7354632017751,0.0262942846332277,47,2
2018-04-27,0.2884890139102936,197183008,0.2706042900681495,68.3795933687061,0.0261419990233012,55,2
2018-04-28,0.3578740060329437,636742016,0.2818200758525303,75.46206854090994,0.0308589275394167,54,2
2018-04-29,0.3650569915771484,671886976,0.2920820042490958,74.35124865032108,0.032065284039293,61,2
2018-04-30,0.3433179855346679,298712000,0.2982728598373276,65.3962007201551,0.0308934247919491,59,2
2018-05-01,0.35869300365448,365521984,0.3064849312816347,70.24636920463928,0.0315855688282421,56,2
2018-05-02,0.3724200129508972,272855008,0.3144905758755547,69.9404027796483,0.0321388563939503,52,2
2018-05-03,0.3697090148925781,300814016,0.3214442197765622,67.91325499204186,0.0326720710311617,55,2
2018-05-04,0.360181987285614,171266000,0.3256538616759435,61.6764438301603,0.0318142878157751,56,2
2018-05-05,0.3663380146026611,139447008,0.331065148115158,65.28266304694824,0.0302825037922177,63,2
2018-05-06,0.3500210046768188,148186000,0.3356712907552718,62.44288171392523,0.0309080055781773,67,2
2018-05-07,0.3351759910583496,171384992,0.3390072179692131,58.615671046051496,0.0323687217065266,56,2
2018-05-08,0.3283520042896271,142455008,0.3401127180882862,53.05318011129968,0.03192443719932,62,2
2018-05-09,0.3235929906368255,178122000,0.3438226452895573,61.96777787895231,0.0302285083702632,53,2
2018-05-10,0.297089010477066,122958000,0.3440222165414265,50.63253236810709,0.0299773641995021,63,2
2018-05-11,0.2601270079612732,348752000,0.3419963589736393,44.372932061948944,0.0322375063385282,41,0
2018-05-12,0.270931988954544,255480992,0.3357862148966108,27.52670412613988,0.0296880794422967,44,0
2018-05-13,0.2858900129795074,179522000,0.330131430711065,30.32718715382471,0.0286450088024139,40,0
2018-05-14,0.2734340131282806,161643008,0.325139718396323,31.79404068745029,0.0284000102962766,40,0
2018-05-15,0.2601549923419952,97408800,0.3181012890168598,24.045735073609293,0.0270787945815495,40,0
2018-05-16,0.2563750147819519,108749000,0.3098123605762209,17.74432335731325,0.0262992211750575,32,0
2018-05-17,0.2436639964580536,83683800,0.3008091449737548,16.809834669482527,0.0262961494071142,31,0
2018-05-18,0.2455440014600753,79212200,0.2926207174147878,18.546843717177552,0.0257313634668077,37,0
2018-05-19,0.243270993232727,57778000,0.2838302158883639,15.499040443409513,0.0254454335996082,31,0
2018-05-20,0.2561360001564026,101310000,0.2771241441369056,23.16053541624599,0.0250840048704828,32,0
2018-05-21,0.2488400042057037,85090304,0.2709572879331451,24.205275063121007,0.0241925748331206,41,0
2018-05-22,0.2244080007076263,78363296,0.2635327162487165,21.900956281181337,0.0243011457579476,30,0
2018-05-23,0.2028730064630508,124268000,0.2549098602363041,20.07971473470585,0.0245428596224103,26,0
2018-05-24,0.2089889943599701,127678000,0.2486170019422258,25.709684257924778,0.0237287165863173,27,0
2018-05-25,0.200654998421669,83368000,0.2443690012608255,30.52907214036439,0.0210137888789177,25,0
2018-05-26,0.1965669989585876,60616400,0.2390572162611143,24.5330675402512,0.0186898591262953,23,0
2018-05-27,0.1935569941997528,58991000,0.232462000633989,15.561520984229062,0.0171509299959455,19,0
2018-05-28,0.1747830063104629,95106200,0.225415500147002,14.861119205356374,0.0168632864952087,22,0
2018-05-29,0.2031899988651275,185184000,0.2213465720415115,31.68339706773825,0.0178292148879596,16,0
2018-05-30,0.2111430019140243,222612000,0.2181157139795166,35.83613743813774,0.0178558581641742,38,0
2018-05-31,0.2252140045166015,202076000,0.2167978574122701,44.27139817788933,0.0180655015366418,25,0
2018-06-01,0.2225069999694824,130538000,0.2151523573057991,42.88370785322127,0.0180798577410834,24,0
2018-06-02,0.227742001414299,116435000,0.2140431436044829,45.289190940887096,0.0181419285280363,27,0
2018-06-03,0.2281540036201477,117208000,0.212044429566179,40.81774596846122,0.017558499106339,40,0
2018-06-04,0.2140119969844818,115605000,0.2095567147646631,39.06265383997686,0.0179087136472974,41,0
2018-06-05,0.2204670011997223,119846000,0.2092752147998128,48.60484715333453,0.0172119278992925,26,0
2018-06-06,0.215720996260643,84766304,0.2101929283567837,55.16190839276039,0.0159834985222135,42,2
2018-06-07,0.211118996143341,76949400,0.2103450713413102,50.866305070874304,0.0152395697576658,38,0
2018-06-08,0.2053579986095428,68728600,0.2106809999261583,51.95367335506053,0.014894497181688,40,0
2018-06-09,0.2020909935235977,51481400,0.2110755709665162,52.31048240479792,0.0147502113665853,39,0
2018-06-10,0.1768680065870285,137836000,0.2098835004227501,44.11343951135586,0.0166585679565157,24,0
2018-06-11,0.1812800019979477,89350704,0.2103475715432848,52.549981284798605,0.0161634960344859,15,0
2018-06-12,0.1665849983692169,82885904,0.2077329286507197,33.90012641230757,0.0151287817529269,19,0
2018-06-13,0.16040800511837,99731600,0.204109000308173,27.331221608832607,0.015041281070028,19,0
2018-06-14,0.1723749935626983,199562000,0.200334785240037,25.93873751123006,0.0148484238556453,17,0
2018-06-15,0.1627469956874847,73950496,0.1960662135056086,24.40070827822518,0.0147210668240274,26,0
2018-06-16,0.1629620045423507,42213400,0.1914390708718981,21.00320509314457,0.0143269949725696,22,0
2018-06-17,0.1613799929618835,35748800,0.1866694986820221,20.42047275196731,0.0137417806046349,23,0
2018-06-18,0.1641169935464859,55507800,0.1831055698650223,25.41318645653358,0.0131607098238808,27,0
2018-06-19,0.1671849936246872,69854400,0.1792997121810913,22.837474174028515,0.012508780828544,32,0
2018-06-20,0.1619849950075149,83625600,0.1754614263772964,22.732250899205496,0.0125359232936586,34,0
2018-06-21,0.1585559993982315,41237700,0.1717069266097886,23.00612891302672,0.0122807802898543,37,0
2018-06-22,0.1398389935493469,79062000,0.1670269976769174,20.304209719841893,0.013216852077416,28,0
2018-06-23,0.1378680020570755,38721800,0.1624396411435944,20.545580988355567,0.0132775657943317,17,0
2018-06-24,0.1327030062675476,73037504,0.1592849982636315,25.17787915155344,0.012253852295024,15,0
2018-06-25,0.1352690011262893,57752100,0.1559984982013702,23.592405618438363,0.0119434249188218,16,0
2018-06-26,0.1260990053415298,32927500,0.1531066415565354,25.1899673913738,0.011218852762665,21,0
2018-06-27,0.1274439990520477,37072400,0.1507520696946552,28.52786931390773,0.0103946397347109,18,0
2018-06-28,0.1193199977278709,42250100,0.1469624271350247,13.61959375085894,0.0095984249242714,20,0
2018-06-29,0.1257199943065643,65802200,0.1443176413221018,23.43410989129416,0.0097638533583709,16,0
2018-06-30,0.1376709938049316,104599000,0.1425111405551433,34.46974729601283,0.0103267117270401,22,0
2018-07-01,0.142207995057106,108733000,0.1411417121333735,38.639485371144666,0.0109277830592223,27,0
2018-07-02,0.158278003334999,161860000,0.1407246414039815,47.0121726469014,0.0118202114743845,27,0
2018-07-03,0.1506550014019012,108280000,0.1395439276737826,41.91829537957254,0.0124944975333554,31,0
2018-07-04,0.1509599983692169,86594896,0.1387564279139041,44.33878024482026,0.0126721417265278,33,0
2018-07-05,0.1489209979772567,73881296,0.1380682135266916,44.98088043905357,0.0129051416047981,37,0
2018-07-06,0.1460839956998825,69138800,0.1385142851088728,53.89810849725243,0.0120378557060446,34,0
2018-07-07,0.1503729969263076,47965500,0.1394074990281036,57.58604991810965,0.0122551412454673,34,0
2018-07-08,0.1453890055418014,48142400,0.1403136418334075,57.71279275061277,0.0115403554269245,38,2
2018-07-09,0.1399710029363632,42768500,0.1406494991055556,52.762893212714246,0.0112878552504948,39,0
2018-07-10,0.1287920027971267,62318800,0.1408418560666696,51.54590505896325,0.0114239986453737,37,0
2018-07-11,0.1314830034971237,50179700,0.1411303563841751,52.28329069216174,0.0116657125098364,29,0
2018-07-12,0.1271809935569763,37623900,0.141691856086254,54.644605379895054,0.0115514983023915,33,0
2018-07-13,0.1378870010375976,92778496,0.1425609279956136,56.84069865249344,0.0117614982383591,29,0
2018-07-14,0.1370919942855835,55022100,0.1425195708870887,49.62777287938027,0.0112892112561634,29,0
2018-07-15,0.1422619968652725,50143900,0.1425234281591006,50.03443640041552,0.0111727107848439,32,0
2018-07-16,0.1561180055141449,90578096,0.1423691426004682,48.58256760073501,0.0106355686272893,36,0
2018-07-17,0.170864999294281,133441000,0.1438127138784953,62.12822670905102,0.0111365690827369,39,2
2018-07-18,0.1793780028820037,323366016,0.1458425713436943,65.52454752427792,0.0118229974593434,42,2
2018-07-19,0.180868998169899,216980992,0.1481245713574545,67.5580859798292,0.012374355324677,44,2
2018-07-20,0.1621749997138977,215667008,0.149273928787027,57.53077203857355,0.0131999275514057,47,2
2018-07-21,0.1636369973421096,125996000,0.1502213573881557,56.37643161897231,0.0133172859038625,43,2
2018-07-22,0.1702769994735717,139332992,0.151999071240425,61.77694717791993,0.0138980011854852,46,2
2018-07-23,0.1640280038118362,147071008,0.153717428445816,61.29489446966178,0.0145552860839026,44,2
2018-07-24,0.1731719970703125,191390000,0.1568874280367578,71.24257491912141,0.0148135721683502,49,2
2018-07-25,0.1727309972047805,123649000,0.1598337133015904,70.17805871765182,0.0148867858307702,54,2
2018-07-26,0.1647650003433227,84282200,0.1625182852149009,67.74940310346788,0.0151608575667653,53,2
2018-07-27,0.1655399948358535,103693000,0.1644934990576335,64.41115921489448,0.0148999286549431,47,2
2018-07-28,0.1633799970149994,51592200,0.166371213538306,63.50762944264735,0.0149116430963788,54,2
2018-07-29,0.1633130013942718,47319500,0.1678748567189489,61.4153303346229,0.0144915719117436,54,2
2018-07-30,0.1540870070457458,69612600,0.1677297853997775,48.84042282394447,0.0143670003329004,53,2
2018-07-31,0.1432970017194748,93183800,0.1657606427158628,33.51550661881022,0.0135937141520636,48,0
2018-08-01,0.1409009993076324,79987900,0.1630122853176934,25.17643715576348,0.0125384990658078,39,0
2018-08-02,0.1319410055875778,68531400,0.1595174287046704,21.20865526833495,0.0121688566037586,39,0
2018-08-03,0.1302549988031387,77768900,0.1572374286396162,26.51627952765827,0.0114034281245299,36,0
2018-08-04,0.1275469958782196,54577300,0.1546595713921955,23.92641656129048,0.0111224986612796,31,0
2018-08-05,0.1317210048437118,43901500,0.1519055717757769,21.11563818450587,0.0105339262102331,23,0
2018-08-06,0.1305530071258545,57534800,0.1495145005839211,22.85561209657132,0.0100252122751303,25,0
2018-08-07,0.1253779977560043,57321700,0.1461006434900419,8.578317485203186,0.0095267125538417,25,0
2018-08-08,0.1137520000338554,82209700,0.141887857977833,7.185276891215949,0.0098462136728422,23,0
2018-08-09,0.1235070005059242,93016600,0.1389408579894474,20.80774676421251,0.0099238567054271,19,0
2018-08-10,0.1163550019264221,71125700,0.1354276442102023,18.07952352189024,0.0098645719034331,21,0
2018-08-11,0.1124389991164207,65816400,0.131789001503161,17.676628475661175,0.0099552864474909,18,0
2018-08-12,0.1129700019955635,35031500,0.1281930729746818,18.243074237042563,0.0098679294543606,18,0
2018-08-13,0.1029099971055984,56974900,0.1245375722646713,18.05311818807077,0.0097952862935406,21,0
2018-08-14,0.0946620032191276,111693000,0.1210636438003607,18.644843019085187,0.0099770719451563,16,0
2018-08-15,0.0950400009751319,91346700,0.1177878582051821,19.64336211793426,0.0098742863961628,18,0
2018-08-16,0.095330998301506,50188900,0.1151728576847484,22.62517557349551,0.0094001431550298,21,0
2018-08-17,0.10988699644804,103569000,0.11371800037367,37.22817294112318,0.0097183569201401,19,0
2018-08-18,0.0997850000858306,101454000,0.1117350006742136,34.06900243358933,0.0101335713905947,24,0
2018-08-19,0.1024369969964027,51106900,0.1096432858279772,32.89685222741571,0.0101139289992196,27,0
2018-08-20,0.0937639996409416,53939600,0.1070154995790549,30.24539028554338,0.0102472864091396,26,0
2018-08-21,0.0950030013918876,49545100,0.104845856981618,32.96964484688917,0.0099353577409471,19,0
2018-08-22,0.0901490002870559,64566000,0.1031599284282751,35.67900630705054,0.0098698575581823,21,0
2018-08-23,0.0924530029296875,37397400,0.1009417857442582,29.28518015594382,0.0092158573014395,18,0
2018-08-24,0.0940769985318183,35302400,0.0993504997875008,33.95603590161342,0.0086584282772881,19,0
2018-08-25,0.0942820012569427,30674700,0.0980535713689667,36.18546129222253,0.0083143572722162,22,0
2018-08-26,0.0933379977941513,26907400,0.0966512853545801,35.15650446601144,0.0083207860589027,19,0
2018-08-27,0.1002639979124069,55515600,0.0964622854122093,47.8998668035138,0.0079820001763956,18,0
2018-08-28,0.1054800003767013,79059500,0.0972349994948931,59.02041082071327,0.0073151434106486,19,0
2018-08-29,0.1054690033197403,83582300,0.0979799282337937,58.749604480475256,0.0073379294148513,19,0
2018-08-30,0.1005600020289421,64807500,0.0983534285000392,54.07148171941984,0.0076582149735518,22,0
2018-08-31,0.1021960005164146,42250400,0.0978040716477802,42.50317152618745,0.0068550721875258,17,0
2018-09-01,0.1068269982933998,70208900,0.0983070715197494,57.68374476232668,0.0062859297863074,21,0
2018-09-02,0.104432001709938,58391900,0.0984495718564305,52.18908945357011,0.0061740007783685,18,0
2018-09-03,0.1036069989204406,53687200,0.0991526432335376,63.04779855405139,0.0056421437433787,19,0
2018-09-04,0.1052649989724159,54317400,0.0998856430607182,63.45376920666508,0.0055701434612274,26,0
2018-09-05,0.0875689983367919,98708900,0.0997013572071279,47.46959409097948,0.0060421430638858,17,0
2018-09-06,0.0886659994721412,73239200,0.0994308569601603,46.1957251483776,0.0061939284205436,14,0
2018-09-07,0.0839829966425895,41868100,0.0987098568252154,40.44707708032955,0.0063920712896755,17,0
2018-09-08,0.0782350003719329,35208700,0.0975636424762861,36.25524571918681,0.0067469280745302,18,0
2018-09-09,0.0766429975628852,47870100,0.0963711424597671,35.85720808292618,0.0069542133382388,13,0
2018-09-10,0.0735080018639564,44682000,0.0944599998848778,25.778535953788943,0.0067864278597491,15,0
2018-09-11,0.0705130025744438,47614500,0.0919623571847165,17.019106776303445,0.0068565708185945,18,0
2018-09-12,0.0667449980974197,91272400,0.0891963568116936,15.892751958454896,0.0070242852504764,14,0
2018-09-13,0.0698290020227432,86011700,0.0870012853826794,22.033745461449087,0.0066925715655088,20,0
2018-09-14,0.0682480037212371,62256800,0.0845764284687382,19.07521206557466,0.0067719292959996,23,0
2018-09-15,0.0693219974637031,34842300,0.0818974998380456,13.46749342843431,0.0064535713089364,24,0
2018-09-16,0.0699630007147789,32643600,0.0794354283383913,15.23690685745818,0.0063599999994039,28,0
2018-09-17,0.0638990029692649,48609600,0.0765991429133074,13.780651787162284,0.0066593574093921,25,0
2018-09-18,0.0694300010800361,67159000,0.0740395002067088,19.470429741692,0.0069805716297456,21,0
2018-09-19,0.0723500028252601,96071300,0.0729524290987422,32.671423333570445,0.006148642993399,24,0
2018-09-20,0.0814929977059364,103788000,0.0724400718297276,43.097439594781584,0.0064949289496455,24,0
2018-09-21,0.0876059979200363,212274000,0.0726988576352595,53.39302283683119,0.0066727147038493,31,0
2018-09-22,0.0831929966807365,82526800,0.0730530002287455,54.76235903488537,0.0067040720688445,35,0
2018-09-23,0.0897540003061294,149996000,0.0739895004246915,61.49624152201272,0.0070047152361699,38,2
2018-09-24,0.0827540010213851,89522100,0.0746499289359364,57.59262841844385,0.0072272864303418,43,2
2018-09-25,0.0810279995203018,87535200,0.0754010001463549,58.81849459511435,0.0072109292128256,37,2
2018-09-26,0.079475998878479,64321400,0.076310357345002,61.08914270880652,0.006969000079802,37,2
2018-09-27,0.0860010012984275,101911000,0.077465500150408,63.28972466623057,0.0072547857250486,42,2
2018-09-28,0.0840319991111755,89113600,0.0785929283925464,62.888681766081575,0.0073740711169583,42,2
2018-09-29,0.0846059992909431,55854000,0.0796846428087779,62.58315225818863,0.0075237857443945,37,2
2018-09-30,0.0851949974894523,49853100,0.0807726425783974,62.55108460706165,0.0075253572847161,34,2
2018-10-01,0.0844689980149269,42076400,0.0822419279388018,68.5844328622523,0.0072621426412037,35,2
2018-10-02,0.0825249999761581,34775200,0.0831772850028105,62.65094964484687,0.0068815712417874,33,2
2018-10-03,0.0807889997959137,38063700,0.0837800705007144,58.343711441210246,0.0066207854875496,36,2
2018-10-04,0.0813039988279342,31665100,0.0837665705808571,49.77469559880588,0.0059856421181133,29,0
2018-10-05,0.0829909965395927,31160900,0.0834369276251111,43.84945368305924,0.0055372853364263,37,0
2018-10-06,0.0813030004501342,26277600,0.0833019278943538,47.283863663277856,0.0051572849707944,34,0
2018-10-07,0.084657996892929,34848400,0.0829379276505537,41.93312732933895,0.0047343559563159,29,0
2018-10-08,0.0866070017218589,62079800,0.0832131419863019,57.2602245086085,0.0044437130647046,26,0
2018-10-09,0.0863569974899292,38710200,0.0835937846984181,60.6329024351231,0.004134713006871,31,0
2018-10-10,0.0846790000796318,35888200,0.0839654276413576,60.32956509725706,0.0039340710001332,28,0
2018-10-11,0.0709389969706535,72659700,0.0828895701893737,26.75616409123372,0.0043224990367889,19,0
2018-10-12,0.0732140019536018,40979000,0.0821168561066899,33.461754437920305,0.0043052844703197,13,0
2018-10-13,0.0731030032038688,23571900,0.0812952135290418,32.16202489057389,0.0041449990655694,15,0
2018-10-14,0.0712929964065551,26250600,0.0803022134516919,29.22842735206761,0.0041219272783824,18,0
2018-10-15,0.0747890025377273,71953000,0.0796107852033205,36.64239138994989,0.0045277130390916,20,0
2018-10-16,0.0758140012621879,26555800,0.0791314281523227,40.49837749775783,0.0045234273586954,24,0
2018-10-17,0.0774080008268356,36907800,0.07888992822596,45.193759926724894,0.0045104990048067,23,0
2018-10-18,0.0751309990882873,28634400,0.078448999673128,41.64343173165258,0.0046133569308689,26,0
2018-10-19,0.0758360028266906,18153800,0.077937928693635,40.049524062937685,0.004587285220623,24,0
2018-10-20,0.0763420015573501,20363900,0.0775835716298647,42.86618834649561,0.0045301424605505,21,0
2018-10-21,0.075873002409935,17620200,0.0769560720239366,36.22395044696446,0.0043532853679997,21,0
2018-10-22,0.0757760033011436,16871700,0.0761824292795998,31.96818428544644,0.0040957140071051,27,0
2018-10-23,0.0747430026531219,20710600,0.0753528582198278,31.15591278261222,0.0040969284517424,24,0
2018-10-24,0.0743210017681121,14151400,0.0746130011975764,32.479718229132345,0.0039977851722921,23,0
2018-10-25,0.0738589987158775,12567300,0.0748215727508067,58.9669506199504,0.0030355708939688,25,0
2018-10-26,0.0737129971385002,13464800,0.0748572152640137,51.7628578016474,0.0026955710990088,29,0
2018-10-27,0.0728859975934028,10316000,0.0748417148632662,49.270275985300295,0.0025887856526034,33,0
2018-10-28,0.0731659978628158,11226100,0.0749755006815705,57.020764863723606,0.0024370002959455,35,0
2018-10-29,0.0696270018815994,21315700,0.0746067863489899,30.712899378765982,0.0021130719355174,34,0
2018-10-30,0.0696469992399215,11418800,0.0741662862045423,25.086849187912662,0.0020105721695082,31,0
2018-10-31,0.0697050020098686,16366000,0.0736160720033304,14.472854977990607,0.0019232151763779,32,0
2018-11-01,0.0708670020103454,11256600,0.0733115007834774,28.079396231965266,0.0018267865691866,29,0
2018-11-02,0.0725840032100677,18823400,0.0730792150965758,34.857517537103774,0.0018422151250498,36,0
2018-11-03,0.0714790001511573,14948900,0.0727318578532763,28.55252962782588,0.0018318582858358,36,0
2018-11-04,0.0762289986014366,52924200,0.0727572861526693,51.139698112739445,0.0021234298391001,41,0
2018-11-05,0.0761480033397674,34358100,0.0727838575839995,51.19215497131172,0.0023212869252477,42,0
2018-11-06,0.0809520035982132,49473200,0.0732273576515061,66.02488270133063,0.0024453582508223,42,2
2018-11-07,0.0785439983010292,36852900,0.0735290002610001,59.88575243733612,0.0025732868484088,48,2
2018-11-08,0.076493002474308,32149600,0.0737171433866023,55.739071203248784,0.0027146440531526,51,2
2018-11-09,0.0742259994149208,23756800,0.0737537864063467,51.02318064233885,0.0028743578919342,47,2
2018-11-10,0.0752210021018982,15012100,0.0739205724426678,54.62615281468505,0.0029466434248856,52,2
